id,id_groupement,nom,created_by,created_on,updated_by,updated_on,longitude,latitude
705,11,KASIKI,Olivier,14:03.8,NULL,NULL,NULL,NULL
706,9,KASINGA/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
707,57,KASINGA/M-KARUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
708,67,KASINGA/NYAMABOKO 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
709,43,KASOKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
710,34,KASUKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
711,35,KASULI,Olivier,14:03.8,NULL,NULL,NULL,NULL
712,58,KASUMA ,Olivier,14:03.8,NULL,NULL,NULL,NULL
713,45,KASUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
714,57,KASURA,Olivier,14:03.8,NULL,NULL,NULL,NULL
715,43,KASUVU,Olivier,14:03.8,NULL,NULL,NULL,NULL
716,40,KATABRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
717,11,KATAHANDWA/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
718,67,KATAHANDWA/NYAMABOKO 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
719,57,KATAHUNDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
720,16,KATAKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
721,9,KATALE/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
722,15,KATALE/BIIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
723,44,KATALE/KISIGARI,Olivier,14:03.8,NULL,NULL,NULL,NULL
724,43,KATAMAMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
725,73,KATAMBIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
726,40,KATAMBIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
727,67,KATANA,Olivier,14:03.8,NULL,NULL,NULL,NULL
728,73,KATANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
729,48,KATANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
730,73,KATCHAI/UFAMANDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
731,35,KATEKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
732,37,KATEKU,Olivier,14:03.8,NULL,NULL,NULL,NULL
733,80,KATEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
734,40,KATEMBE/KAMURONZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
735,57,KATEMBE/M-KARUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
736,45,KATENDELE,Olivier,14:03.8,NULL,NULL,NULL,NULL
737,4,KATENDERE,Olivier,14:03.8,NULL,NULL,NULL,NULL
738,17,KATIHORO,Olivier,14:03.8,NULL,NULL,NULL,NULL
739,27,KATIKINYANGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
740,45,KATOBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
741,4,KATOLO/BAMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
742,62,KATOLO/MUTANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
743,23,KATORO,Olivier,14:03.8,NULL,NULL,NULL,NULL
744,15,KATOVU/BIIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
745,11,KATOVU/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
746,24,KATOVU/BUKOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
747,60,KATOVU/MUPFUNI SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
748,73,KATOYI,Olivier,14:03.8,NULL,NULL,NULL,NULL
749,42,KATOYI 2,Olivier,14:03.8,NULL,NULL,NULL,NULL
750,42,KATOYI/KIBABI 2,Olivier,14:03.8,NULL,NULL,NULL,NULL
751,24,KATSHINE,Olivier,14:03.8,NULL,NULL,NULL,NULL
752,17,KATSIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
753,24,KATSIRU/BUKOMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
754,43,KATSIRU/KIHONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
755,71,KATSUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
756,62,KATUKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
757,60,KATUNDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
758,35,KATURUMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
759,67,KATUUNDA/NYAMABOKO 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
760,73,KATUUNDA/UFAMANDU 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
761,62,KATWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
762,16,KATWIGURU,Olivier,14:03.8,NULL,NULL,NULL,NULL
763,9,KAUMA/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
764,22,KAUMA/BUKENYE,Olivier,14:03.8,NULL,NULL,NULL,NULL
765,43,KAUMA/KIHONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
766,74,KAUNDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
767,62,KAUNJU,Olivier,14:03.8,NULL,NULL,NULL,NULL
768,10,KAUSA,Olivier,14:03.8,NULL,NULL,NULL,NULL
769,10,KAUSA-BURAMO,Olivier,14:03.8,NULL,NULL,NULL,NULL
770,11,KAUTU,Olivier,14:03.8,NULL,NULL,NULL,NULL
771,38,KAVANGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
772,71,KAVUGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
773,44,KAVUGIZO,Olivier,14:03.8,NULL,NULL,NULL,NULL
774,24,KAVUGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
775,71,KAVUMU,Olivier,14:03.8,NULL,NULL,NULL,NULL
776,11,KAWINGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
777,60,KAYENEREZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
778,62,KAYENZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
779,23,KAYITOLEA,Olivier,14:03.8,NULL,NULL,NULL,NULL
780,37,KAYNA/ITALA,Olivier,14:03.8,NULL,NULL,NULL,NULL
781,41,KAYNA/KANYABAYONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
782,15,KAYOVE,Olivier,14:03.8,NULL,NULL,NULL,NULL
783,11,KAZIBAKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
784,71,KAZIHIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
785,17,KAZIMIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
786,57,KAZINGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
787,24,KAZUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
788,73,KESHERO,Olivier,14:03.8,NULL,NULL,NULL,NULL
789,35,KIAMBALA,Olivier,14:03.8,NULL,NULL,NULL,NULL
790,68,KIANGITSI/NYBOKO2,Olivier,14:03.8,NULL,NULL,NULL,NULL
791,11,KIANZARWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
792,19,KIBABI/BUABO,Olivier,14:03.8,NULL,NULL,NULL,NULL
793,42,KIBABI/KIBABI 2,Olivier,14:03.8,NULL,NULL,NULL,NULL
794,58,KIBABI/M-KIBABI,Olivier,14:03.8,NULL,NULL,NULL,NULL
795,67,KIBAHEMULA,Olivier,14:03.8,NULL,NULL,NULL,NULL
796,38,KIBANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
797,11,KIBARIZO,Olivier,14:03.8,NULL,NULL,NULL,NULL
798,11,KIBASHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
799,73,KIBATABA,Olivier,14:03.8,NULL,NULL,NULL,NULL
800,48,KIBATI/LUBERIKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
801,10,KIBIGWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
802,62,KIBINGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
803,62,KIBINGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
804,43,KIBINYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
805,11,KIBIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
806,19,KIBIRANGIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
807,62,KIBIRIZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
808,10,KIBIRWA/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
809,45,KIBIRWA/KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
810,11,KIBOBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
811,34,KIBUA,Olivier,14:03.8,NULL,NULL,NULL,NULL
812,44,KIBUGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
813,24,KIBUGUA,Olivier,14:03.8,NULL,NULL,NULL,NULL
814,23,KIBUTUTU,Olivier,14:03.8,NULL,NULL,NULL,NULL
815,10,KIBUU,Olivier,14:03.8,Patrick,39:02.7,0,0
816,44,KIBUYE,Olivier,14:03.8,NULL,NULL,NULL,NULL
817,24,KIBWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
818,30,KICHAMBWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
819,71,KIENZE,Olivier,14:03.8,NULL,NULL,NULL,NULL
821,40,KIFUKO/KAMURONZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
822,71,KIFULA,Olivier,14:03.8,NULL,NULL,NULL,NULL
823,30,KIGABIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
824,27,KIGALIGALI,Olivier,14:03.8,NULL,NULL,NULL,NULL
825,69,KIGARAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
826,69,KIGERI,Olivier,14:03.8,NULL,NULL,NULL,NULL
827,38,KIGOTE,Olivier,14:03.8,NULL,NULL,NULL,NULL
828,27,KIGUNGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
829,4,KIGWENE/BAMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
830,71,KIGWENE/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
831,43,KIHASA,Olivier,14:03.8,NULL,NULL,NULL,NULL
832,11,KIHAVE,Olivier,14:03.8,NULL,NULL,NULL,NULL
833,11,KIHEMO,Olivier,14:03.8,NULL,NULL,NULL,NULL
834,11,KIHIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
835,60,KIHINDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
836,16,KIHITO,Olivier,14:03.8,NULL,NULL,NULL,NULL
837,11,KIHO,Olivier,14:03.8,NULL,NULL,NULL,NULL
838,17,KIHOKWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
839,17,KIHONDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
840,43,KIHONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
841,71,KIHONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
842,40,KIHULI,Olivier,14:03.8,NULL,NULL,NULL,NULL
843,7,KIHURA ,Olivier,14:03.8,NULL,NULL,NULL,NULL
844,11,KIHUSHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
845,43,KIHUZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
846,30,KIJAGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
847,27,KIJE,Olivier,14:03.8,Olivier,31:55.6,0,0
848,44,KIKENKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
849,27,KIKINGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
850,11,KIKOHWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
851,11,KIKOHWA/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
852,67,KIKOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
853,71,KIKOMO,Olivier,14:03.8,NULL,NULL,NULL,NULL
854,62,KIKUKU,Olivier,14:03.8,NULL,NULL,NULL,NULL
855,45,KIKWETE,Olivier,14:03.8,NULL,NULL,NULL,NULL
856,4,KILAMA 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
857,7,KILAMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
858,9,KILAMBO/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
859,35,KILAMBO/IKOBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
860,45,KILAMBO/KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
861,60,KILAMBO/M-SHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
862,73,KILAMBO/UFAMANDU 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
863,45,KILIA,Olivier,14:03.8,NULL,NULL,NULL,NULL
864,55,KILIBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
865,58,KILINGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
866,11,KILONDO-BUTALE,Olivier,14:03.8,NULL,NULL,NULL,NULL
867,59,KILONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
868,2,KILONGOTE,Olivier,14:03.8,NULL,NULL,NULL,NULL
869,10,KILORIRWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
870,60,KILUKU,Olivier,14:03.8,NULL,NULL,NULL,NULL
871,73,KILUNDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
872,24,KIMABO,Olivier,14:03.8,NULL,NULL,NULL,NULL
873,37,KIMAKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
874,11,KIMBIRO,Olivier,14:03.8,NULL,NULL,NULL,NULL
875,40,KIMOKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
876,11,KIMONYI,Olivier,14:03.8,NULL,NULL,NULL,NULL
877,10,KIMPUKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
878,78,KIMUA,Olivier,14:03.8,NULL,NULL,NULL,NULL
879,59,KINDUZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
880,68,KINENE,Olivier,14:03.8,NULL,NULL,NULL,NULL
881,43,KINENERI,Olivier,14:03.8,NULL,NULL,NULL,NULL
882,41,KINGETE,Olivier,14:03.8,NULL,NULL,NULL,NULL
883,40,KINGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
884,30,KINGOMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
885,11,KINGORA,Olivier,14:03.8,NULL,NULL,NULL,NULL
886,58,KINIGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
887,30,KINIHIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
888,7,KINII,Olivier,14:03.8,NULL,NULL,NULL,NULL
889,24,KINJUGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
890,17,KINUNDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
891,24,KINYABUGIZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
892,43,KINYABWITSHI,Olivier,14:03.8,NULL,NULL,NULL,NULL
893,11,KINYAMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
894,38,KINYAMBO,Olivier,14:03.8,NULL,NULL,NULL,NULL
895,11,KINYAMBULO,Olivier,14:03.8,NULL,NULL,NULL,NULL
896,16,KINYAMBUNGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
897,69,KINYAMPUNDU,Olivier,14:03.8,NULL,NULL,NULL,NULL
898,4,KINYAMUHANGA/BAMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
899,41,KINYAMUHANGA/KANYABAYONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
900,43,KINYAMUYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
901,11,KINYANA,Olivier,14:03.8,NULL,NULL,NULL,NULL
902,24,KINYANBOGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
903,16,KINYANDONI,Olivier,14:03.8,NULL,NULL,NULL,NULL
904,11,KINYANDOTSI,Olivier,14:03.8,NULL,NULL,NULL,NULL
905,11,KINYANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
906,15,KINYANGUTU,Olivier,14:03.8,NULL,NULL,NULL,NULL
907,10,KINYANI,Olivier,14:03.8,NULL,NULL,NULL,NULL
908,24,KINYANKUKU,Olivier,14:03.8,NULL,NULL,NULL,NULL
909,30,KINYANKURA,Olivier,14:03.8,NULL,NULL,NULL,NULL
910,7,KINYANZOVU/BANYUNGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
911,9,KINYANZOVU/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
912,10,KINYANZOVU/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
913,11,KINYANZOVU/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
914,9,KINYAONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
915,11,KINYARA,Olivier,14:03.8,NULL,NULL,NULL,NULL
916,43,KINYATSI/KIHONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
917,62,KINYATSI1,Olivier,14:03.8,NULL,NULL,NULL,NULL
918,43,KINYEGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
919,27,KINYONI,Olivier,14:03.8,NULL,NULL,NULL,NULL
920,9,KINYUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
921,9,KIONDE,Olivier,14:03.8,NULL,NULL,NULL,NULL
922,71,KIPFULO,Olivier,14:03.8,NULL,NULL,NULL,NULL
923,73,KIPOPO,Olivier,14:03.8,NULL,NULL,NULL,NULL
924,27,KIRAMBO/BUSANZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
925,74,KIRAMBO/UFAMANDU 2,Olivier,14:03.8,NULL,NULL,NULL,NULL
926,80,KIRAMBO/ZIRALO,Olivier,14:03.8,NULL,NULL,NULL,NULL
927,74,KIRAMBO-KAHUNDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
928,45,KIRIBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
929,62,KIRIMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
930,17,KIRIMBA/BISHUSHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
931,23,KIRINGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
932,43,KIRINGA/KIHONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
933,11,KIRIYAMO,Olivier,14:03.8,NULL,NULL,NULL,NULL
934,59,KIRONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
935,60,KIROTSHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
936,58,KIRULI,Olivier,14:03.8,NULL,NULL,NULL,NULL
937,37,KIRUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
938,4,KIRUMBA/BAMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
939,71,KIRUMBA/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
940,11,KIRUMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
941,11,KIRUMBU/B-MUKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
942,6,KIRUNDU/BANABANGI,Olivier,14:03.8,NULL,NULL,NULL,NULL
943,59,KIRWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
944,62,KISE,Olivier,14:03.8,NULL,NULL,NULL,NULL
945,4,KISEE,Olivier,14:03.8,NULL,NULL,NULL,NULL
946,16,KISEGURU,Olivier,14:03.8,NULL,NULL,NULL,NULL
947,80,KISHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
948,38,KISHABWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
949,10,KISHALA,Olivier,14:03.8,NULL,NULL,NULL,NULL
950,11,KISHALI,Olivier,14:03.8,NULL,NULL,NULL,NULL
951,73,KISHANDJA,Olivier,14:03.8,NULL,NULL,NULL,NULL
952,67,KISHARA,Olivier,14:03.8,NULL,NULL,NULL,NULL
953,16,KISHARU,Olivier,14:03.8,NULL,NULL,NULL,NULL
954,10,KISHEBETE,Olivier,14:03.8,NULL,NULL,NULL,NULL
955,9,KISHEE,Olivier,14:03.8,NULL,NULL,NULL,NULL
956,7,KISHENGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
957,4,KISHISHE,Olivier,14:03.8,NULL,NULL,NULL,NULL
958,9,KISHONDJA/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
959,10,KISHONDJA/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
960,19,KISHONDJA/BUABO,Olivier,14:03.8,NULL,NULL,NULL,NULL
961,10,KISHORO,Olivier,14:03.8,NULL,NULL,NULL,NULL
962,80,KISHUNGUTI,Olivier,14:03.8,NULL,NULL,NULL,NULL
963,71,KISHUSHI,Olivier,14:03.8,NULL,NULL,NULL,NULL
964,44,KISIGARI,Olivier,14:03.8,NULL,NULL,NULL,NULL
965,51,KISIMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
966,45,KISIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
967,4,KISINDABU,Olivier,14:03.8,NULL,NULL,NULL,NULL
968,23,KISINGA/BUKOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
969,53,KISISI,Olivier,14:03.8,NULL,NULL,NULL,NULL
970,80,KISIZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
971,45,KISONE,Olivier,14:03.8,NULL,NULL,NULL,NULL
972,45,KISONGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
973,10,KISOVU ,Olivier,14:03.8,NULL,NULL,NULL,NULL
974,19,KISUMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
975,11,KISUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
976,24,KITAKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
977,57,KITALIMWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
978,10,KITAMBI,Olivier,14:03.8,NULL,NULL,NULL,NULL
979,44,KITAMULEWA,Olivier,14:03.8,NULL,NULL,NULL,NULL
980,4,KITANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
981,17,KITCHANGA/BISHUSHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
982,11,KITCHANGA/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
983,45,KITEHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
984,62,KITEREKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
985,73,KITEREMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
986,41,KITIBITO,Olivier,14:03.8,NULL,NULL,NULL,NULL
987,10,KITOBO/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
988,11,KITOBO/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
989,67,KITOBO/NYAMABOKO 1,Olivier,14:03.8,NULL,NULL,NULL,NULL
990,24,KITOMVA,Olivier,14:03.8,NULL,NULL,NULL,NULL
991,9,KITOPFU,Olivier,14:03.8,NULL,NULL,NULL,NULL
992,61,KITOVU,Olivier,14:03.8,Olivier,14:41.6,0,0
993,4,KITOVU/BAMBU,Olivier,14:03.8,NULL,NULL,NULL,NULL
994,59,KITOVU/M-MATANDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
995,2,KITSHANGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
996,11,KITSO,Olivier,14:03.8,NULL,NULL,NULL,NULL
997,71,KITSUBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
998,24,KITUGU,Olivier,14:03.8,NULL,NULL,NULL,NULL
999,60,KITUMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1000,62,KITUNDA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1001,17,KITUNDA/BISHUSHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1002,43,KITUNDA/KIHONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1003,62,KITUTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1004,60,KITUVA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1005,71,KITWAYOVU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1006,78,KIULI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1007,11,KIUSHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1008,11,KIVOTE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1009,10,KIVUMU/B-KAEMBE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1010,71,KIVUMU/TONGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1011,44,KIVUNGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1012,11,KIVURUGA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1013,11,KIVUYE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1014,23,KIWANJA,Olivier,14:03.8,Olivier,19:26.0,0,0
1015,73,KIWATIRE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1016,16,KIWAZI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1017,43,KIYEYE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1018,80,KIYOMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1019,17,KIZIMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1020,4,KIZINDABO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1021,24,KODYO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1022,24,KOJO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1023,57,KUBUSHEKE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1024,11,KUBUYA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1025,10,KUE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1026,11,KUISHA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1027,24,KUKIVI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1028,43,KUKWIZA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1029,60,KULIKU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1030,24,KUMUKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1031,24,KUMUTIRA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1032,11,KUNYANA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1033,9,KUPFU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1034,35,KURUNGUTA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1035,16,KUSHUNI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1036,73,KUSURU,Olivier,14:03.8,NULL,NULL,NULL,NULL
1037,11,KWANKA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1038,24,KWIMBOKO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1039,60,KYABONDO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1040,7,KYACHINGE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1041,4,KYAFUBWE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1042,62,KYAHALA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1043,24,KYAHEMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1044,73,KYAMIRI,Olivier,14:03.8,NULL,NULL,NULL,NULL
1045,10,KYANDEREMA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1046,11,KYEEKIRE,Olivier,14:03.8,NULL,NULL,NULL,NULL
1047,57,KYERAMBURA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1048,11,KYUHO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1049,24,KYUMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1050,62,KYUNGO,Olivier,14:03.8,NULL,NULL,NULL,NULL
1051,63,LAMBA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1052,9,LAMBULA/BAPFUNA,Olivier,14:03.8,NULL,NULL,NULL,NULL
1053,11,LAMBULA/B-MUKOTO,Olivier,14:03.8,NULL,NULL,NULL,NULL
